2,"Saturday, 6 April (7:10 pm) ",Port Adelaide 19.20 (134) ,def. ,Greater Western Sydney 11.12 (78) ,"AAMI Stadium (crowd: 25,122) "
2,"Saturday, 6 April (7:40 pm) ",Essendon 28.16 (184) ,def. ,Melbourne 5.6 (36) ,"MCG (crowd: 51,153) "
2,"Sunday, 7 April (1:10 pm) ",Geelong 16.16 (112) ,def. ,North Melbourne 17.6 (108) ,"Etihad Stadium (crowd: 34,152) "
2,"Sunday, 7 April (3:20 pm) ",Collingwood 17.15 (117) ,def. ,Carlton 15.10 (100) ,"MCG (crowd: 84,247) "
2,"Sunday, 7 April (2:40 pm) ",West Coast 15.8 (98) ,def. by ,Hawthorn 23.10 (148) ,"Patersons Stadium (crowd: 38,389) "
,,,,,
3,"Friday, 12 April (6:40 pm) ",Fremantle 9.14 (68) ,def. by ,Essendon 10.12 (72) ,"Patersons Stadium (crowd: 35,963) "
3,"Saturday, 13 April (1:45 pm) ",North Melbourne 13.14 (92) ,def. by ,Sydney 20.11 (131) ,"Blundstone Arena (crowd: 13,221) "
3,"Saturday, 13 April (2:10 pm) ",Melbourne 13.5 (83) ,def. by ,West Coast 27.15 (177) ,"MCG (crowd: 18,571) "
3,"Saturday, 13 April (4:40 pm) ",Greater Western Sydney 10.8 (68) ,def. by ,St Kilda 21.14 (140) ,"StarTrack Oval Canberra (crowd: 11,092) "
3,"Saturday, 13 April (7:40 pm) ",Geelong 18.11 (119) ,def. ,Carlton 15.13 (103) ,"Etihad Stadium (crowd: 43,241) "
3,"Saturday, 13 April (7:40 pm) ",Gold Coast 13.14 (92) ,def. by ,Brisbane Lions 13.16 (94) ,"Metricon Stadium (crowd: 12,961) "
3,"Sunday, 14 April (1:10 pm) ",Richmond 20.15 (135) ,def. ,Western Bulldogs 10.8 (68) ,"Etihad Stadium (crowd: 44,045) "
3,"Sunday, 14 April (3:20 pm) ",Collingwood 13.12 (90) ,def. by ,Hawthorn 22.13 (145) ,"MCG (crowd: 72,254) "
3,"Sunday, 14 April (4:10 pm) ",Port Adelaide 17.16 (118) ,def. ,Adelaide 16.13 (109) ,"AAMI Stadium (crowd: 40,707) "
,,,,,
4,"Friday, 19 April (7:50 pm) ",Sydney 16.7 (103) ,def. by ,Geelong 19.10 (124) ,"SCG (crowd: 31,060) "
4,"Saturday, 20 April (1:45 pm) ",Hawthorn 18.10 (118) ,def. ,Fremantle 11.10 (76) ,"Aurora Stadium (crowd: 12,619) "
4,"Saturday, 20 April (2:10 pm) ",Richmond 11.13 (79) ,def. by ,Collingwood 16.17 (113) ,"MCG (crowd: 81,950) "
4,"Saturday, 20 April (4:40 pm) ",St Kilda 13.13 (91) ,def. by ,Essendon 19.14 (128) ,"Etihad Stadium (crowd: 46,965) "
4,"Saturday, 20 April (5:40 pm) ",West Coast 7.23 (65) ,def. by ,Carlton 12.17 (89) ,"Patersons Stadium (crowd: 38,674) "
4,"Saturday, 20 April (7:40 pm) ",Gold Coast 9.12 (66) ,def. by ,Port Adelaide 16.8 (104) ,"Metricon Stadium (crowd: 11,332) "
4,"Sunday, 21 April (1:10 pm) ",Melbourne 22.12 (144) ,def. ,Greater Western Sydney 15.13 (103) ,"MCG (crowd: 20,018) "
4,"Sunday, 21 April (2:50 pm) ",Adelaide 12.8 (80) ,def. ,Western Bulldogs 4.4 (28) ,"AAMI Stadium (crowd: 24,684) "
4,"Sunday, 21 April (4:40 pm) ",North Melbourne 18.17 (125) ,def. ,Brisbane Lions 9.8 (62) ,"Etihad Stadium (crowd: 22,776) "
,,,,,
5,"Thursday, 25 April (2:40 pm) ",Essendon 18.13 (121) ,def. ,Collingwood 10.15 (75) ,"MCG (crowd: 93,373) "
5,"Thursday, 25 April (7:50 pm) ",St Kilda 9.9 (63) ,def. by ,Sydney 11.13 (79) ,"Westpac Stadium, NZ (crowd: 22,546) "
5,"Friday, 26 April (6:45 pm) ",Fremantle 12.9 (81) ,def. ,Richmond 12.8 (80) ,"Patersons Stadium (crowd: 36,365) "
5,"Saturday, 27 April (1:45 pm) ",Greater Western Sydney 16.8 (104) ,def. by ,Gold Coast 21.22 (148) ,"StarTrack Oval Canberra (crowd: 6,832) "
5,"Saturday, 27 April (4:40 pm) ",Carlton 17.13 (115) ,def. ,Adelaide 12.11 (83) ,"MCG (crowd: 44,711) "
5,"Saturday, 27 April (7:15 pm) ",Port Adelaide 12.12 (84) ,def. ,West Coast 10.19 (79) ,"AAMI Stadium (crowd: 26,132) "
5,"Saturday, 27 April (7:40 pm) ",Western Bulldogs 13.8 (86) ,def. by ,Geelong 15.17 (107) ,"Etihad Stadium (crowd: 26,153) "
5,"Sunday, 28 April (3:20 pm) ",Brisbane Lions 17.20 (122) ,def. ,Melbourne 14.10 (94) ,"Gabba (crowd: 19,018) "
5,"Sunday, 28 April (4:40 pm) ",Hawthorn 14.15 (99) ,def. ,North Melbourne 13.18 (96) ,"MCG (crowd: 42,103) "
,,,,,
6,"Friday, 3 May (7:50 pm) ",Collingwood 15.13 (103) ,def. ,St Kilda 11.11 (77) ,"Etihad Stadium (crowd: 40,071) "
6,"Saturday, 4 May (1:45 pm) ",Essendon 17.18 (120) ,def. ,Greater Western Sydney 12.9 (81) ,"Etihad Stadium (crowd: 30,143) "
6,"Saturday, 4 May (2:10 pm) ",North Melbourne 14.9 (93) ,def. ,Port Adelaide 12.11 (83) ,"Blundstone Arena (crowd: 10,265) "
6,"Saturday, 4 May (4:10 pm) ",Adelaide 11.12 (78) ,def. by ,Hawthorn 13.11 (89) ,"AAMI Stadium (crowd: 37,324) "
6,"Saturday, 4 May (7:40 pm) ",Gold Coast 7.12 (54) ,def. by ,Fremantle 15.9 (99) ,"Metricon Stadium (crowd: 10,552) "
6,"Saturday, 4 May (7:40 pm) ",Richmond 13.9 (87) ,def. by ,Geelong 20.11 (131) ,"MCG (crowd: 55,625) "
6,"Sunday, 5 May (1:10 pm) ",Sydney 17.13 (115) ,def. ,Brisbane Lions 8.7 (55) ,"SCG (crowd: 23,315) "
6,"Sunday, 5 May (3:20 pm) ",Carlton 18.13 (121) ,def. ,Melbourne 8.12 (60) ,"MCG (crowd: 35,286) "
6,"Sunday, 5 May (2:40 pm) ",West Coast 21.11 (137) ,def. ,Western Bulldogs 10.7 (67) ,"Patersons Stadium (crowd: 36,163) "
,,,,,
7,"Friday, 10 May (7:50 pm) ",Geelong 17.11 (113) ,def. ,Essendon 11.19 (85) ,"Etihad Stadium (crowd: 53,014) "
7,"Saturday, 11 May (1:15 pm) ",Port Adelaide 10.13 (73) ,def. by ,Richmond 18.6 (114) ,"AAMI Stadium (crowd: 25,372) "
7,"Saturday, 11 May (2:10 pm) ",Brisbane Lions 12.10 (82) ,def. by ,West Coast 17.6 (108) ,"Gabba (crowd: 17,615) "
7,"Saturday, 11 May (4:40 pm) ",Western Bulldogs 15.7 (97) ,def. by ,North Melbourne 22.19 (151) ,"Etihad Stadium (crowd: 23,690) "
7,"Saturday, 11 May (5:40 pm) ",Fremantle 15.10 (100) ,def. ,Collingwood 10.13 (73) ,"Patersons Stadium (crowd: 37,214) "
7,"Saturday, 11 May (7:40 pm) ",Hawthorn 18.11 (119) ,def. ,Sydney 12.10 (82) ,"MCG (crowd: 54,725) "
7,"Sunday, 12 May (1:10 pm) ",Greater Western Sydney 7.10 (52) ,def. by ,Adelaide 29.13 (187) ,"Škoda Stadium (crowd: 5,830) "
7,"Sunday, 12 May (4:40 pm) ",Melbourne 7.12 (54) ,def. by ,Gold Coast 16.18 (114) ,"MCG (crowd: 13,304) "
7,"Monday, 13 May (7:40 pm) ",St Kilda 11.11 (77) ,def. ,Carlton 9.14 (68) ,"Etihad Stadium (crowd: 34,054) "
,,,,,
8,"Friday, 17 May (6:40 pm) ",West Coast 12.18 (90) ,def. ,North Melbourne 13.10 (88) ,"Patersons Stadium (crowd: 38,146) "
8,"Saturday, 18 May (1:45 pm) ",Essendon 12.14 (86) ,def. by ,Brisbane Lions 14.12 (96) ,"Etihad Stadium (crowd: 33,915) "
8,"Saturday, 18 May (2:10 pm) ",Hawthorn 21.14 (140) ,def. ,Greater Western Sydney 9.3 (57) ,"Aurora Stadium (crowd: 10,513) "
8,"Saturday, 18 May (4:40 pm) ",Gold Coast 13.15 (93) ,def. ,Western Bulldogs 8.13 (61) ,"Metricon Stadium (crowd: 13,520) "
8,"Saturday, 18 May (7:40 pm) ",Sydney 11.4 (70) ,drew with ,Fremantle 9.16 (70) ,"SCG (crowd: 22,546) "
8,"Saturday, 18 May (7:40 pm) ",Collingwood 15.12 (102) ,def. ,Geelong 14.12 (96) ,"MCG (crowd: 66,768) "
8,"Sunday, 19 May (1:10 pm) ",Carlton 16.13 (109) ,def. ,Port Adelaide 14.7 (91) ,"Etihad Stadium (crowd: 29,936) "
8,"Sunday, 19 May (3:20 pm) ",Richmond 15.16 (106) ,def. ,Melbourne 11.6 (72) ,"MCG (crowd: 39,148) "
8,"Sunday, 19 May (4:10 pm) ",Adelaide 12.15 (87) ,def. ,St Kilda 6.11 (47) ,"AAMI Stadium (crowd: 34,605) "
,,,,,
9,"Friday, 24 May (7:50 pm) ",Collingwood 8.7 (55) ,def. by ,Sydney 15.12 (102) ,"MCG (crowd: 65,306) "
9,"Saturday, 25 May (1:15 pm) ",Port Adelaide 9.14 (68) ,def. by ,Geelong 18.8 (116) ,"AAMI Stadium (crowd: 21,309) "
9,"Saturday, 25 May (2:10 pm) ",Greater Western Sydney 8.7 (55) ,def. by ,West Coast 23.17 (155) ,"Škoda Stadium (crowd: 6,324) "
9,"Saturday, 25 May (4:40 pm) ",St Kilda 15.11 (101) ,def. by ,Western Bulldogs 17.8 (110) ,"Etihad Stadium (crowd: 25,982) "
9,"Saturday, 25 May (7:40 pm) ",Brisbane Lions 12.13 (85) ,def. by ,Carlton 13.20 (98) ,"Gabba (crowd: 24,037) "
9,"Saturday, 25 May (7:45 pm) ",Richmond 9.8 (62) ,def. by ,Essendon 13.13 (91) ,"MCG (crowd: 84,234) "
9,"Sunday, 26 May (1:10 pm) ",Hawthorn 18.10 (118) ,def. ,Gold Coast 14.8 (92) ,"MCG (crowd: 28,112) "
9,"Sunday, 26 May (3:20 pm) ",North Melbourne 19.10 (124) ,def. by ,Adelaide 18.17 (125) ,"Etihad Stadium (crowd: 23,033) "
9,"Sunday, 26 May (2:40 pm) ",Fremantle 19.16 (130) ,def. ,Melbourne 6.4 (40) ,"Patersons Stadium (crowd: 32,950) "
,,,,,
10,"Friday, 31 May (7:50 pm) ",Brisbane Lions 7.9 (51) ,def. by ,Collingwood 14.16 (100) ,"Gabba (crowd: 26,626) "
10,"Saturday, 1 June (1:45 pm) ",Carlton 22.16 (148) ,def. ,Greater Western Sydney 8.6 (54) ,"Etihad Stadium (crowd: 25,008) "
10,"Saturday, 1 June (1:40 pm) ",Adelaide 8.11 (59) ,def. by ,Fremantle 10.6 (66) ,"AAMI Stadium (crowd: 27,684) "
10,"Saturday, 1 June (4:40 pm) ",Sydney 17.13 (115) ,def. ,Essendon 10.11 (71) ,"SCG (crowd: 29,792) "
10,"Saturday, 1 June (7:40 pm) ",Geelong 18.15 (123) ,def. ,Gold Coast 10.11 (71) ,"Simonds Stadium (crowd: 30,082) "
10,"Saturday, 1 June (7:10 pm) ",Western Bulldogs 10.7 (67) ,def. ,Port Adelaide 8.10 (58) ,"TIO Stadium (crowd: 7,850) "
10,"Sunday, 2 June (3:20 pm) ",Melbourne 6.12 (48) ,def. by ,Hawthorn 21.17 (143) ,"MCG (crowd: 28,546) "
10,"Sunday, 2 June (4:40 pm) ",North Melbourne 19.19 (133) ,def. ,St Kilda 10.5 (65) ,"Etihad Stadium (crowd: 25,658) "
10,"Monday, 3 June (5:40 pm) ",West Coast 8.14 (62) ,def. by ,Richmond 16.7 (103) ,"Patersons Stadium (crowd: 37,781) "
,,,,,
11,"Friday, 7 June (7:50 pm) ",Essendon 11.11 (77) ,def. ,Carlton 10.12 (72) ,"MCG (crowd: 82,639) "
11,"Saturday, 8 June (1:40 pm) ",Greater Western Sydney 15.8 (98) ,def. by ,Geelong 24.13 (157) ,"Škoda Stadium (crowd: 7,809) "
11,"Saturday, 8 June (4:10 pm) ",Adelaide 6.14 (50) ,def. by ,Sydney 19.13 (127) ,"AAMI Stadium (crowd: 38,374) "
11,"Saturday, 8 June (7:40 pm) ",Gold Coast 9.12 (66) ,def. ,North Melbourne 8.3 (51) ,"Metricon Stadium (crowd: 10,891) "
11,"Sunday, 9 June (4:40 pm) ",St Kilda 11.14 (80) ,def. by ,West Coast 12.12 (84) ,"Etihad Stadium (crowd: 23,795) "
11,"Monday, 10 June (3:15 pm) ",Melbourne 5.9 (39) ,def. by ,Collingwood 17.20 (122) ,"MCG (crowd: 50,835) "
,,,,,
12,"Friday, 14 June (7:50 pm) ",Carlton 13.9 (87) ,def. by ,Hawthorn 15.12 (102) ,"Etihad Stadium (crowd: 45,670) "
12,"Saturday, 15 June (1:40 pm) ",Richmond 16.14 (110) ,def. ,Adelaide 10.12 (72) ,"MCG (crowd: 43,615) "
12,"Saturday, 15 June (2:40 pm) ",Fremantle 12.14 (86) ,def. ,Brisbane Lions 6.10 (46) ,"Patersons Stadium (crowd: 33,384) "
12,"Saturday, 15 June (7:40 pm) ",Essendon 17.13 (115) ,def. ,Gold Coast 11.6 (72) ,"Etihad Stadium (crowd: 31,452) "
12,"Sunday, 16 June (1:10 pm) ",Greater Western Sydney 6.14 (50) ,def. by ,Port Adelaide 19.11 (125) ,"Škoda Stadium (crowd: 6,601) "
12,"Sunday, 16 June (4:40 pm) ",Collingwood 15.9 (99) ,def. ,Western Bulldogs 9.11 (65) ,"Etihad Stadium (crowd: 32,253) "
,,,,,
13,"Friday, 21 June (7:50 pm) ",Hawthorn 19.9 (123) ,def. ,West Coast 16.7 (103) ,"Etihad Stadium (crowd: 32,567) "
13,"Saturday, 22 June (1:10 pm) ",Port Adelaide 10.12 (72) ,def. ,Sydney 8.6 (54) ,"AAMI Stadium (crowd: 16,096) "
13,"Saturday, 22 June (4:40 pm) ",St Kilda 16.8 (104) ,def. ,Melbourne 10.9 (69) ,"MCG (crowd: 28,751) "
13,"Saturday, 22 June (7:40 pm) ",Western Bulldogs 8.13 (61) ,def. by ,Richmond 17.19 (121) ,"Etihad Stadium (crowd: 29,788) "
13,"Sunday, 23 June (1:20 pm) ",Fremantle 10.7 (67) ,def. ,North Melbourne 4.5 (29) ,"Patersons Stadium (crowd: 31,637) "
13,"Sunday, 23 June (4:40 pm) ",Brisbane Lions 15.13 (103) ,def. ,Geelong 14.14 (98) ,"Gabba (crowd: 24,164) "
,,,,,
14,"Thursday, 27 June (6:10 pm) ",West Coast 13.13 (91) ,def. by ,Essendon 15.8 (98) ,"Patersons Stadium (crowd: 36,451) "
14,"Friday, 28 June (7:50 pm) ",Sydney 8.17 (65) ,def. ,Carlton 5.13 (43) ,"SCG (crowd: 25,349) "
14,"Saturday, 29 June (1:40 pm) ",Gold Coast 11.17 (83) ,def. by ,Adelaide 16.15 (111) ,"Metricon Stadium (crowd: 13,791) "
14,"Saturday, 29 June (4:10 pm) ",Port Adelaide 13.8 (86) ,def. ,Collingwood 7.9 (51) ,"AAMI Stadium (crowd: 31,121) "
14,"Saturday, 29 June (7:40 pm) ",Melbourne 15.13 (103) ,def. ,Western Bulldogs 15.10 (100) ,"MCG (crowd: 21,217) "
14,"Saturday, 29 June (7:40 pm) ",Geelong 11.19 (85) ,def. ,Fremantle 7.2 (44) ,"Simonds Stadium (crowd: 26,743) "
14,"Sunday, 30 June (1:10 pm) ",Hawthorn 21.17 (143) ,def. ,Brisbane Lions 12.13 (85) ,"Aurora Stadium (crowd: 15,796) "
14,"Sunday, 30 June (3:20 pm) ",North Melbourne 19.16 (130) ,def. ,Greater Western Sydney 6.8 (44) ,"Etihad Stadium (crowd: 15,438) "
14,"Sunday, 30 June (4:40 pm) ",Richmond 17.17 (119) ,def. ,St Kilda 8.7 (55) ,"MCG (crowd: 52,184) "
,,,,,
15,"Friday, 5 July (7:50 pm) ",Carlton 12.5 (77) ,def. by ,Collingwood 17.16 (118) ,"MCG (crowd: 78,224) "
15,"Saturday, 6 July (1:45 pm) ",Greater Western Sydney 12.11 (83) ,def. by ,Western Bulldogs 13.9 (87) ,"StarTrack Oval Canberra (crowd: 7,132) "
15,"Saturday, 6 July (2:10 pm) ",North Melbourne 19.14 (128) ,def. ,Richmond 8.18 (66) ,"Etihad Stadium (crowd: 45,966) "
15,"Saturday, 6 July (4:40 pm) ",Brisbane Lions 17.14 (116) ,def. ,Gold Coast 12.11 (83) ,"Gabba (crowd: 27,170) "
15,"Saturday, 6 July (7:10 pm) ",Adelaide 9.15 (69) ,def. by ,West Coast 11.9 (75) ,"AAMI Stadium (crowd: 26,426) "
15,"Saturday, 6 July (7:40 pm) ",Geelong 11.16 (82) ,def. ,Hawthorn 10.12 (72) ,"MCG (crowd: 85,197) "
15,"Sunday, 7 July (1:10 pm) ",Melbourne 13.7 (85) ,def. by ,Sydney 16.20 (116) ,"MCG (crowd: 26,216) "
15,"Sunday, 7 July (1:20 pm) ",Fremantle 15.10 (100) ,def. ,St Kilda 11.4 (70) ,"Patersons Stadium (crowd: 34,064) "
15,"Sunday, 7 July (4:40 pm) ",Essendon 18.10 (118) ,def. ,Port Adelaide 12.16 (88) ,"Etihad Stadium (crowd: 40,817) "
,,,,,
16,"Friday, 12 July (7:50 pm) ",Collingwood 17.9 (111) ,def. ,Adelaide 12.12 (84) ,"MCG (crowd: 54,790) "
16,"Saturday, 13 July (1:15 pm) ",Port Adelaide 12.7 (79) ,def. by ,Hawthorn 19.10 (124) ,"AAMI Stadium (crowd: 23,748) "
16,"Saturday, 13 July (2:10 pm) ",Geelong 13.20 (98) ,def. ,Melbourne 4.6 (30) ,"Simonds Stadium (crowd: 23,172) "
16,"Saturday, 13 July (4:40 pm) ",Richmond 6.17 (53) ,def. ,Gold Coast 6.8 (44) ,"Cazaly's Stadium (crowd: 11,197) "
16,"Saturday, 13 July (7:40 pm) ",Brisbane Lions 18.9 (117) ,def. ,North Melbourne 17.3 (105) ,"Gabba (crowd: 18,131) "
16,"Saturday, 13 July (7:40 pm) ",Carlton 16.14 (110) ,def. ,St Kilda 10.14 (74) ,"Etihad Stadium (crowd: 30,949) "
16,"Sunday, 14 July (1:10 pm) ",Sydney 24.27 (171) ,def. ,Greater Western Sydney 5.12 (42) ,"SCG (crowd: 21,757) "
16,"Sunday, 14 July (3:20 pm) ",Western Bulldogs 14.6 (90) ,def. by ,Essendon 18.13 (121) ,"Etihad Stadium (crowd: 32,500) "
16,"Sunday, 14 July (2:40 pm) ",West Coast 14.9 (93) ,def. by ,Fremantle 19.7 (121) ,"Patersons Stadium (crowd: 39,839) "
,,,,,
17,"Friday, 19 July (7:50 pm) ",North Melbourne 16.12 (108) ,def. by ,Carlton 16.13 (109) ,"Etihad Stadium (crowd: 37,443) "
17,"Saturday, 20 July (1:45 pm) ",Hawthorn 13.17 (95) ,def. ,Western Bulldogs 11.10 (76) ,"Aurora Stadium (crowd: 14,022) "
17,"Saturday, 20 July (2:10 pm) ",Greater Western Sydney 11.11 (77) ,def. by ,Essendon 18.8 (116) ,"Škoda Stadium (crowd: 10,783) "
17,"Saturday, 20 July (4:40 pm) ",Gold Coast 13.7 (85) ,def. ,Collingwood 11.12 (78) ,"Metricon Stadium (crowd: 19,721) "
17,"Saturday, 20 July (7:10 pm) ",Melbourne 11.9 (75) ,def. by ,Brisbane Lions 13.16 (94) ,"TIO Stadium (crowd: 7,615) "
17,"Saturday, 20 July (7:40 pm) ",St Kilda 13.14 (92) ,def. by ,Port Adelaide 14.13 (97) ,"Etihad Stadium (crowd: 14,878) "
17,"Sunday, 21 July (1:10 pm) ",Richmond 12.12 (84) ,def. ,Fremantle 8.9 (57) ,"MCG (crowd: 40,125) "
17,"Sunday, 21 July (2:50 pm) ",Adelaide 14.10 (94) ,def. ,Geelong 14.8 (92) ,"AAMI Stadium (crowd: 28,603) "
17,"Sunday, 21 July (2:40 pm) ",West Coast 11.13 (79) ,def. by ,Sydney 17.11 (113) ,"Patersons Stadium (crowd: 35,166) "
,,,,,
18,"Friday, 26 July (7:50 pm) ",Essendon 13.9 (87) ,def. by ,Hawthorn 22.11 (143) ,"Etihad Stadium (crowd: 49,505) "
18,"Saturday, 27 July (1:45 pm) ",Gold Coast 11.11 (77) ,def. by ,Carlton 16.24 (120) ,"Metricon Stadium (crowd: 19,460) "
18,"Saturday, 27 July (2:10 pm) ",Melbourne 4.4 (28) ,def. by ,North Melbourne 22.18 (150) ,"Etihad Stadium (crowd: 16,959) "
18,"Saturday, 27 July (4:40 pm) ",Collingwood 15.16 (106) ,def. ,Greater Western Sydney 10.6 (66) ,"MCG (crowd: 32,691) "
18,"Saturday, 27 July (5:40 pm) ",Fremantle 11.9 (75) ,def. ,Adelaide 7.11 (53) ,"Patersons Stadium (crowd: 28,765) "
18,"Saturday, 27 July (7:40 pm) ",Geelong 21.11 (137) ,def. ,St Kilda 5.6 (36) ,"Simonds Stadium (crowd: 27,200) "
18,"Sunday, 28 July (12:40 pm) ",Port Adelaide 9.17 (71) ,def. ,Brisbane Lions 9.8 (62) ,"AAMI Stadium (crowd: 22,631) "
18,"Sunday, 28 July (3:20 pm) ",Western Bulldogs 16.15 (111) ,def. ,West Coast 13.11 (89) ,"Etihad Stadium (crowd: 17,019) "
18,"Sunday, 28 July (4:40 pm) ",Sydney 16.14 (110) ,def. ,Richmond 9.9 (63) ,"SCG (crowd: 29,738) "
,,,,,
19,"Friday, 2 August (7:50 pm) ",North Melbourne 15.6 (96) ,def. ,Geelong 13.8 (86) ,"Etihad Stadium (crowd: 33,584) "
19,"Saturday, 3 August (1:45 pm) ",Greater Western Sydney 19.10 (124) ,def. ,Melbourne 12.15 (87) ,"Škoda Stadium (crowd: 8,308) "
19,"Saturday, 3 August (2:10 pm) ",Hawthorn 9.12 (66) ,def. by ,Richmond 16.11 (107) ,"MCG (crowd: 64,324) "
19,"Saturday, 3 August (2:40 pm) ",West Coast 20.10 (130) ,def. ,Gold Coast 17.11 (113) ,"Patersons Stadium (crowd: 32,140) "
19,"Saturday, 3 August (7:40 pm) ",Brisbane Lions 16.12 (108) ,def. ,St Kilda 11.11 (77) ,"Gabba (crowd: 19,856) "
19,"Saturday, 3 August (7:40 pm) ",Carlton 12.8 (80) ,def. by ,Fremantle 17.14 (116) ,"Etihad Stadium (crowd: 30,457) "
19,"Sunday, 4 August (1:10 pm) ",Western Bulldogs 15.9 (99) ,def. by ,Sydney 21.8 (134) ,"Etihad Stadium (crowd: 22,647) "
19,"Sunday, 4 August (2:50 pm) ",Adelaide 15.13 (103) ,def. by ,Port Adelaide 17.5 (107) ,"AAMI Stadium (crowd: 43,368) "
19,"Sunday, 4 August (4:40 pm) ",Collingwood 20.13 (133) ,def. ,Essendon 7.12 (54) ,"MCG (crowd: 69,821) "
,,,,,
20,"Friday, 9 August (7:50 pm) ",St Kilda 7.14 (56) ,def. by ,Hawthorn 14.18 (102) ,"Etihad Stadium (crowd: 24,765) "
20,"Saturday, 10 August (1:45 pm) ",Richmond 14.13 (97) ,def. ,Brisbane Lions 11.8 (74) ,"MCG (crowd: 46,961) "
20,"Saturday, 10 August (2:10 pm) ",Geelong 20.9 (129) ,def. ,Port Adelaide 16.8 (104) ,"Simonds Stadium (crowd: 24,784) "
20,"Saturday, 10 August (4:40 pm) ",Carlton 13.11 (89) ,def. by ,Western Bulldogs 16.21 (117) ,"Etihad Stadium (crowd: 31,126) "
20,"Saturday, 10 August (7:40 pm) ",Gold Coast 13.12 (90) ,def. ,Melbourne 10.17 (77) ,"Metricon Stadium (crowd: 13,840) "
20,"Saturday, 10 August (7:40 pm) ",Sydney 10.11 (71) ,def. by ,Collingwood 14.16 (100) ,"ANZ Stadium (crowd: 42,627) "
20,"Sunday, 11 August (1:10 pm) ",Essendon 9.13 (67) ,def. by ,West Coast 18.12 (120) ,"Etihad Stadium (crowd: 32,595) "
20,"Sunday, 11 August (2:50 pm) ",Adelaide 11.13 (79) ,def. ,North Melbourne 10.10 (70) ,"AAMI Stadium (crowd: 31,801) "
20,"Sunday, 11 August (2:40 pm) ",Fremantle 24.13 (157) ,def. ,Greater Western Sydney 6.8 (44) ,"Patersons Stadium (crowd: 31,390) "
,,,,,
21,"Friday, 16 August (7:50 pm) ",Hawthorn 18.11 (119) ,def. ,Collingwood 12.12 (84) ,"MCG (crowd:  71,533) "
21,"Saturday, 17 August (1:45 pm) ",Richmond 14.12 (96) ,def. by ,Carlton 16.10 (106) ,"MCG (crowd: 63,825) "
21,"Saturday, 17 August (1:40 pm) ",Port Adelaide 16.17 (113) ,def. ,Gold Coast 14.12 (96) ,"AAMI Stadium (crowd: 18,703) "
21,"Saturday, 17 August (4:40 pm) ",Essendon 9.16 (70) ,def. by ,North Melbourne 17.13 (115) ,"Etihad Stadium (crowd: 34,102) "
21,"Saturday, 17 August (5:40 pm) ",West Coast 6.5 (41) ,def. by ,Geelong 16.11 (107) ,"Patersons Stadium (crowd: 34,394) "
21,"Saturday, 17 August (7:40 pm) ",Brisbane Lions 18.15 (123) ,def. ,Greater Western Sydney 9.9 (63) ,"Gabba (crowd: 13,855) "
21,"Sunday, 18 August (1:10 pm) ",Melbourne 5.8 (38) ,def. by ,Fremantle 20.13 (133) ,"MCG (crowd: 13,768) "
21,"Sunday, 18 August (3:20 pm) ",Sydney 18.10 (118) ,def. ,St Kilda 8.11 (59) ,"SCG (crowd: 26,730) "
21,"Sunday, 18 August (4:40 pm) ",Western Bulldogs 20.11 (131) ,def. ,Adelaide 17.12 (114) ,"Etihad Stadium (crowd: 17,159) "
,,,,,
